Train Loss=1.7230, Train Acc=0.3225 | Val Loss=1.7801, Val Acc=0.2292
Train Loss=0.0373, Train Acc=1.0000 | Val Loss=0.3991, Val Acc=0.8958
Train Loss=0.0348, Train Acc=1.0000 | Val Loss=0.4176, Val Acc=0.8958
Train Loss=0.0348, Train Acc=1.0000 | Val Loss=0.4065, Val Acc=0.8750
Train Loss=0.0322, Train Acc=1.0000 | Val Loss=0.4041, Val Acc=0.8889
Train Loss=0.0332, Train Acc=1.0000 | Val Loss=0.4400, Val Acc=0.8681
Train Loss=0.0317, Train Acc=1.0000 | Val Loss=0.4142, Val Acc=0.8819
Train Loss=0.0293, Train Acc=1.0000 | Val Loss=0.4087, Val Acc=0.8819
Train Loss=0.0301, Train Acc=1.0000 | Val Loss=0.4263, Val Acc=0.8750
Train Loss=0.0291, Train Acc=1.0000 | Val Loss=0.4049, Val Acc=0.8958
Train Loss=0.0284, Train Acc=1.0000 | Val Loss=0.4382, Val Acc=0.8819
Train Loss=0.0281, Train Acc=1.0000 | Val Loss=0.4168, Val Acc=0.8819
Train Loss=0.0259, Train Acc=1.0000 | Val Loss=0.4184, Val Acc=0.8889
Train Loss=0.0258, Train Acc=1.0000 | Val Loss=0.4124, Val Acc=0.8958
Train Loss=0.0248, Train Acc=1.0000 | Val Loss=0.4317, Val Acc=0.8819
Train Loss=0.0251, Train Acc=1.0000 | Val Loss=0.4074, Val Acc=0.8819
Train Loss=0.0248, Train Acc=1.0000 | Val Loss=0.4260, Val Acc=0.8819
Train Loss=0.0238, Train Acc=1.0000 | Val Loss=0.4066, Val Acc=0.8819
Train Loss=0.0228, Train Acc=1.0000 | Val Loss=0.4235, Val Acc=0.8819
Train Loss=0.0223, Train Acc=1.0000 | Val Loss=0.4191, Val Acc=0.8889
Train Loss=0.0222, Train Acc=1.0000 | Val Loss=0.4093, Val Acc=0.8819
Train Loss=0.0214, Train Acc=1.0000 | Val Loss=0.4291, Val Acc=0.8750
Train Loss=0.0219, Train Acc=1.0000 | Val Loss=0.4175, Val Acc=0.8750
Train Loss=0.0200, Train Acc=1.0000 | Val Loss=0.4114, Val Acc=0.8681
Train Loss=0.0201, Train Acc=1.0000 | Val Loss=0.4162, Val Acc=0.8819
Train Loss=0.0197, Train Acc=1.0000 | Val Loss=0.4197, Val Acc=0.8750
