Train Loss=2.0222, Train Acc=0.3416 | Val Loss=2.4494, Val Acc=0.3406
Train Loss=1.0260, Train Acc=0.6982 | Val Loss=1.6191, Val Acc=0.6266
Train Loss=1.0271, Train Acc=0.6965 | Val Loss=1.6392, Val Acc=0.6231
Train Loss=0.9931, Train Acc=0.7048 | Val Loss=1.6063, Val Acc=0.6266
Train Loss=0.9455, Train Acc=0.7146 | Val Loss=1.5981, Val Acc=0.6494
Train Loss=0.9562, Train Acc=0.7268 | Val Loss=1.5235, Val Acc=0.6743
Train Loss=0.9216, Train Acc=0.7380 | Val Loss=1.5562, Val Acc=0.6466
Train Loss=0.9152, Train Acc=0.7358 | Val Loss=1.5159, Val Acc=0.6423
Train Loss=0.8652, Train Acc=0.7521 | Val Loss=1.5301, Val Acc=0.6594
Train Loss=0.8739, Train Acc=0.7538 | Val Loss=1.4711, Val Acc=0.6945
Train Loss=0.8409, Train Acc=0.7612 | Val Loss=1.4654, Val Acc=0.6957
Train Loss=0.8301, Train Acc=0.7644 | Val Loss=1.4725, Val Acc=0.6902
Train Loss=0.7861, Train Acc=0.7795 | Val Loss=1.4292, Val Acc=0.6943
Train Loss=0.7780, Train Acc=0.7834 | Val Loss=1.3940, Val Acc=0.7213
Train Loss=0.7864, Train Acc=0.7822 | Val Loss=1.3628, Val Acc=0.7332
Train Loss=0.7243, Train Acc=0.8076 | Val Loss=1.3720, Val Acc=0.7204
Train Loss=0.7209, Train Acc=0.8105 | Val Loss=1.3882, Val Acc=0.7258
Train Loss=0.7099, Train Acc=0.8190 | Val Loss=1.3277, Val Acc=0.7470
Train Loss=0.6602, Train Acc=0.8252 | Val Loss=1.3883, Val Acc=0.7192
Train Loss=0.6495, Train Acc=0.8285 | Val Loss=1.3115, Val Acc=0.7617
Train Loss=0.6463, Train Acc=0.8448 | Val Loss=1.3309, Val Acc=0.7463
Train Loss=0.6126, Train Acc=0.8456 | Val Loss=1.3674, Val Acc=0.7477
Train Loss=0.6224, Train Acc=0.8562 | Val Loss=1.2941, Val Acc=0.7705
Train Loss=0.5655, Train Acc=0.8662 | Val Loss=1.2812, Val Acc=0.7669
Train Loss=0.5499, Train Acc=0.8753 | Val Loss=1.2176, Val Acc=0.7854
Train Loss=0.5221, Train Acc=0.8792 | Val Loss=1.2265, Val Acc=0.7935
Train Loss=0.5176, Train Acc=0.8854 | Val Loss=1.2528, Val Acc=0.7774
Train Loss=0.4779, Train Acc=0.8985 | Val Loss=1.2115, Val Acc=0.7916
Train Loss=0.5052, Train Acc=0.8975 | Val Loss=1.1802, Val Acc=0.7942
Train Loss=0.4876, Train Acc=0.8936 | Val Loss=1.2019, Val Acc=0.8004
Train Loss=0.4541, Train Acc=0.9051 | Val Loss=1.1546, Val Acc=0.8089
Train Loss=0.4227, Train Acc=0.9153 | Val Loss=1.1810, Val Acc=0.8028
Train Loss=0.4172, Train Acc=0.9184 | Val Loss=1.1565, Val Acc=0.8189
Train Loss=0.4034, Train Acc=0.9252 | Val Loss=1.1126, Val Acc=0.8265
Train Loss=0.3734, Train Acc=0.9393 | Val Loss=1.1414, Val Acc=0.8222
Train Loss=0.3918, Train Acc=0.9233 | Val Loss=1.1290, Val Acc=0.8179
Train Loss=0.3669, Train Acc=0.9383 | Val Loss=1.0799, Val Acc=0.8483
Train Loss=0.3698, Train Acc=0.9366 | Val Loss=1.0799, Val Acc=0.8403
Train Loss=0.3609, Train Acc=0.9440 | Val Loss=1.0787, Val Acc=0.8455
Train Loss=0.3295, Train Acc=0.9555 | Val Loss=1.0685, Val Acc=0.8457
Train Loss=0.3170, Train Acc=0.9535 | Val Loss=1.0458, Val Acc=0.8493
Train Loss=0.3288, Train Acc=0.9590 | Val Loss=1.1008, Val Acc=0.8403
Train Loss=0.2922, Train Acc=0.9594 | Val Loss=1.0983, Val Acc=0.8369
Train Loss=0.3080, Train Acc=0.9617 | Val Loss=1.0317, Val Acc=0.8526
Train Loss=0.2835, Train Acc=0.9656 | Val Loss=1.0986, Val Acc=0.8327
Train Loss=0.2792, Train Acc=0.9636 | Val Loss=1.0065, Val Acc=0.8635
Train Loss=0.2539, Train Acc=0.9750 | Val Loss=1.0096, Val Acc=0.8628
Train Loss=0.2587, Train Acc=0.9762 | Val Loss=1.0207, Val Acc=0.8528
Train Loss=0.2635, Train Acc=0.9731 | Val Loss=1.0503, Val Acc=0.8533
Train Loss=0.2321, Train Acc=0.9805 | Val Loss=1.0039, Val Acc=0.8533
Train Loss=0.2488, Train Acc=0.9754 | Val Loss=1.0073, Val Acc=0.8721
Train Loss=0.2160, Train Acc=0.9836 | Val Loss=0.9660, Val Acc=0.8690
Train Loss=0.2340, Train Acc=0.9770 | Val Loss=1.0108, Val Acc=0.8642
Train Loss=0.2335, Train Acc=0.9742 | Val Loss=0.9865, Val Acc=0.8714
Train Loss=0.2103, Train Acc=0.9847 | Val Loss=0.9677, Val Acc=0.8725
Train Loss=0.2394, Train Acc=0.9722 | Val Loss=1.0734, Val Acc=0.8557
