Train Loss=2.5752, Train Acc=0.3799 | Val Loss=3.3921, Val Acc=0.3456
Train Loss=1.2936, Train Acc=0.7747 | Val Loss=2.5198, Val Acc=0.6869
Train Loss=1.2045, Train Acc=0.7952 | Val Loss=2.5239, Val Acc=0.7254
Train Loss=1.1856, Train Acc=0.8205 | Val Loss=2.5497, Val Acc=0.7076
Train Loss=1.0647, Train Acc=0.8428 | Val Loss=2.4681, Val Acc=0.7202
Train Loss=1.0385, Train Acc=0.8609 | Val Loss=2.4912, Val Acc=0.7477
Train Loss=1.0548, Train Acc=0.8594 | Val Loss=2.4008, Val Acc=0.7667
Train Loss=0.9658, Train Acc=0.8865 | Val Loss=2.6504, Val Acc=0.6986
Train Loss=0.9080, Train Acc=0.9073 | Val Loss=2.4294, Val Acc=0.7949
Train Loss=0.9348, Train Acc=0.9114 | Val Loss=2.3370, Val Acc=0.8068
Train Loss=0.8655, Train Acc=0.9374 | Val Loss=2.3415, Val Acc=0.8094
Train Loss=0.7885, Train Acc=0.9441 | Val Loss=2.3377, Val Acc=0.7982
Train Loss=0.7734, Train Acc=0.9544 | Val Loss=2.2696, Val Acc=0.8215
Train Loss=0.7717, Train Acc=0.9640 | Val Loss=2.2440, Val Acc=0.8139
Train Loss=0.7595, Train Acc=0.9651 | Val Loss=2.2825, Val Acc=0.8279
Train Loss=0.7301, Train Acc=0.9755 | Val Loss=2.3281, Val Acc=0.8255
Train Loss=0.7488, Train Acc=0.9727 | Val Loss=2.3596, Val Acc=0.8334
Train Loss=0.6898, Train Acc=0.9820 | Val Loss=2.0628, Val Acc=0.8554
Train Loss=0.6406, Train Acc=0.9882 | Val Loss=2.2809, Val Acc=0.7878
Train Loss=0.6723, Train Acc=0.9829 | Val Loss=2.4048, Val Acc=0.7985
Train Loss=0.6333, Train Acc=0.9871 | Val Loss=2.1962, Val Acc=0.8471
Train Loss=0.6475, Train Acc=0.9793 | Val Loss=2.3577, Val Acc=0.8490
Train Loss=0.6629, Train Acc=0.9867 | Val Loss=2.2254, Val Acc=0.8531
Train Loss=0.6673, Train Acc=0.9848 | Val Loss=2.1109, Val Acc=0.8581
Train Loss=0.6302, Train Acc=0.9915 | Val Loss=2.1109, Val Acc=0.8566
Train Loss=0.6720, Train Acc=0.9839 | Val Loss=2.2194, Val Acc=0.8362
Train Loss=0.6143, Train Acc=0.9893 | Val Loss=2.2078, Val Acc=0.8509
Train Loss=0.6469, Train Acc=0.9798 | Val Loss=2.2069, Val Acc=0.8467
Train Loss=0.6754, Train Acc=0.9836 | Val Loss=2.3721, Val Acc=0.8407
Train Loss=0.5773, Train Acc=0.9958 | Val Loss=2.2017, Val Acc=0.8619
Train Loss=0.6003, Train Acc=0.9948 | Val Loss=2.1495, Val Acc=0.8516
Train Loss=0.5667, Train Acc=0.9925 | Val Loss=2.0466, Val Acc=0.8671
Train Loss=0.5365, Train Acc=0.9941 | Val Loss=2.1626, Val Acc=0.8604
Train Loss=0.6072, Train Acc=0.9866 | Val Loss=2.2864, Val Acc=0.8495
Train Loss=0.5862, Train Acc=0.9919 | Val Loss=2.2814, Val Acc=0.8405
Train Loss=0.5658, Train Acc=0.9944 | Val Loss=2.2185, Val Acc=0.8498
Train Loss=0.5386, Train Acc=0.9941 | Val Loss=2.1730, Val Acc=0.8626
Train Loss=0.6141, Train Acc=0.9839 | Val Loss=2.0073, Val Acc=0.8626
Train Loss=0.5665, Train Acc=0.9937 | Val Loss=2.0195, Val Acc=0.8680
Train Loss=0.5596, Train Acc=0.9950 | Val Loss=2.0116, Val Acc=0.8633
Train Loss=0.5226, Train Acc=0.9964 | Val Loss=2.1977, Val Acc=0.8495
Train Loss=0.5331, Train Acc=0.9961 | Val Loss=2.0488, Val Acc=0.8611
Train Loss=0.5218, Train Acc=0.9945 | Val Loss=2.0918, Val Acc=0.8685
Train Loss=0.5673, Train Acc=0.9906 | Val Loss=2.1755, Val Acc=0.8562
Train Loss=0.5491, Train Acc=0.9937 | Val Loss=2.0669, Val Acc=0.8666
Train Loss=0.5443, Train Acc=0.9883 | Val Loss=2.2094, Val Acc=0.8502
Train Loss=0.5391, Train Acc=0.9907 | Val Loss=2.0570, Val Acc=0.8578
Train Loss=0.5215, Train Acc=0.9930 | Val Loss=2.1417, Val Acc=0.8372
Train Loss=0.5030, Train Acc=0.9984 | Val Loss=2.0706, Val Acc=0.8597
Train Loss=0.5487, Train Acc=0.9929 | Val Loss=2.4218, Val Acc=0.8265
Train Loss=0.5160, Train Acc=0.9969 | Val Loss=2.0683, Val Acc=0.8671
Train Loss=0.5086, Train Acc=0.9958 | Val Loss=2.1243, Val Acc=0.8673
Train Loss=0.5068, Train Acc=0.9946 | Val Loss=2.3225, Val Acc=0.8526
Train Loss=0.5228, Train Acc=0.9917 | Val Loss=2.1409, Val Acc=0.8600
Train Loss=0.4831, Train Acc=0.9949 | Val Loss=2.1266, Val Acc=0.8654
Train Loss=0.5126, Train Acc=0.9968 | Val Loss=2.1742, Val Acc=0.8621
Train Loss=0.5071, Train Acc=0.9973 | Val Loss=2.1107, Val Acc=0.8645
Train Loss=0.5255, Train Acc=0.9965 | Val Loss=2.2669, Val Acc=0.8576
Train Loss=0.4925, Train Acc=0.9973 | Val Loss=2.1056, Val Acc=0.8642
Train Loss=0.4668, Train Acc=0.9966 | Val Loss=2.2192, Val Acc=0.8502
Train Loss=0.4951, Train Acc=0.9948 | Val Loss=2.1834, Val Acc=0.8578
Train Loss=0.4872, Train Acc=0.9882 | Val Loss=1.9701, Val Acc=0.8728
Train Loss=0.4492, Train Acc=0.9958 | Val Loss=2.2717, Val Acc=0.8462
Train Loss=0.4844, Train Acc=0.9950 | Val Loss=2.1720, Val Acc=0.8640
