Train Loss=1.6496, Train Acc=0.3728 | Val Loss=1.6200, Val Acc=0.4337
Train Loss=0.1589, Train Acc=0.9935 | Val Loss=1.9824, Val Acc=0.5753
Train Loss=0.1618, Train Acc=0.9907 | Val Loss=1.9387, Val Acc=0.5596
Train Loss=0.1659, Train Acc=0.9915 | Val Loss=2.0036, Val Acc=0.5618
Train Loss=0.1453, Train Acc=0.9965 | Val Loss=1.9772, Val Acc=0.5596
Train Loss=0.1416, Train Acc=0.9968 | Val Loss=1.9645, Val Acc=0.5640
Train Loss=0.2295, Train Acc=0.9600 | Val Loss=2.0058, Val Acc=0.5360
Train Loss=0.1778, Train Acc=0.9866 | Val Loss=1.9441, Val Acc=0.5753
Train Loss=0.1482, Train Acc=0.9940 | Val Loss=1.9865, Val Acc=0.5798
Train Loss=0.1358, Train Acc=0.9983 | Val Loss=2.0615, Val Acc=0.5607
Train Loss=0.1645, Train Acc=0.9883 | Val Loss=2.0666, Val Acc=0.5708
Train Loss=0.1318, Train Acc=0.9981 | Val Loss=2.0927, Val Acc=0.5876
Train Loss=0.1293, Train Acc=0.9987 | Val Loss=2.0852, Val Acc=0.5809
Train Loss=0.1328, Train Acc=0.9973 | Val Loss=2.0516, Val Acc=0.5854
Train Loss=0.1228, Train Acc=0.9995 | Val Loss=2.1240, Val Acc=0.5719
Train Loss=0.1287, Train Acc=0.9984 | Val Loss=2.1264, Val Acc=0.5798
Train Loss=0.1784, Train Acc=0.9799 | Val Loss=2.1976, Val Acc=0.5393
Train Loss=0.2161, Train Acc=0.9620 | Val Loss=2.0300, Val Acc=0.5674
Train Loss=0.1491, Train Acc=0.9926 | Val Loss=2.2635, Val Acc=0.5494
Train Loss=0.1302, Train Acc=0.9972 | Val Loss=2.0826, Val Acc=0.5854
Train Loss=0.1230, Train Acc=0.9984 | Val Loss=2.1480, Val Acc=0.5899
Train Loss=0.1235, Train Acc=0.9984 | Val Loss=2.1662, Val Acc=0.5708
Train Loss=0.1226, Train Acc=0.9991 | Val Loss=2.1874, Val Acc=0.5798
Train Loss=0.1276, Train Acc=0.9976 | Val Loss=2.2551, Val Acc=0.5708
Train Loss=0.1163, Train Acc=0.9987 | Val Loss=2.2685, Val Acc=0.5708
Train Loss=0.1148, Train Acc=0.9989 | Val Loss=2.3091, Val Acc=0.5562
Train Loss=0.1521, Train Acc=0.9885 | Val Loss=2.3011, Val Acc=0.5697
Train Loss=0.1492, Train Acc=0.9885 | Val Loss=2.2019, Val Acc=0.5719
Train Loss=0.1261, Train Acc=0.9968 | Val Loss=2.2624, Val Acc=0.5629
Train Loss=0.1215, Train Acc=0.9979 | Val Loss=2.2226, Val Acc=0.5742
Train Loss=0.1461, Train Acc=0.9913 | Val Loss=2.1906, Val Acc=0.5843
Train Loss=0.1233, Train Acc=0.9983 | Val Loss=2.3396, Val Acc=0.5674
Train Loss=0.1241, Train Acc=0.9972 | Val Loss=2.2670, Val Acc=0.5775
Train Loss=0.3060, Train Acc=0.9329 | Val Loss=2.1331, Val Acc=0.5742
Train Loss=0.1430, Train Acc=0.9921 | Val Loss=2.1535, Val Acc=0.5888
Train Loss=0.1193, Train Acc=0.9989 | Val Loss=2.1935, Val Acc=0.5820
Train Loss=0.1186, Train Acc=0.9986 | Val Loss=2.1932, Val Acc=0.5764
Train Loss=0.1157, Train Acc=0.9991 | Val Loss=2.2218, Val Acc=0.5753
Train Loss=0.1135, Train Acc=0.9991 | Val Loss=2.2148, Val Acc=0.5865
