Train Loss=1.7707, Train Acc=0.2716 | Val Loss=1.7595, Val Acc=0.1944
Train Loss=0.0808, Train Acc=1.0000 | Val Loss=0.6790, Val Acc=0.8056
Train Loss=0.0780, Train Acc=0.9990 | Val Loss=0.6965, Val Acc=0.8194
Train Loss=0.0742, Train Acc=0.9990 | Val Loss=0.6091, Val Acc=0.8264
Train Loss=0.0753, Train Acc=1.0000 | Val Loss=0.5798, Val Acc=0.8403
Train Loss=0.0698, Train Acc=1.0000 | Val Loss=0.6077, Val Acc=0.8403
Train Loss=0.0665, Train Acc=1.0000 | Val Loss=0.6329, Val Acc=0.8194
Train Loss=0.0654, Train Acc=1.0000 | Val Loss=0.6730, Val Acc=0.8194
Train Loss=0.0624, Train Acc=1.0000 | Val Loss=0.6782, Val Acc=0.8125
Train Loss=0.0603, Train Acc=1.0000 | Val Loss=0.6204, Val Acc=0.8264
Train Loss=0.0602, Train Acc=1.0000 | Val Loss=0.6514, Val Acc=0.8333
Train Loss=0.0606, Train Acc=1.0000 | Val Loss=0.6395, Val Acc=0.8194
Train Loss=0.0569, Train Acc=1.0000 | Val Loss=0.6495, Val Acc=0.8264
Train Loss=0.0573, Train Acc=1.0000 | Val Loss=0.6414, Val Acc=0.8264
Train Loss=0.0561, Train Acc=1.0000 | Val Loss=0.6216, Val Acc=0.8333
Train Loss=0.0533, Train Acc=1.0000 | Val Loss=0.6192, Val Acc=0.8125
Train Loss=0.0523, Train Acc=1.0000 | Val Loss=0.6573, Val Acc=0.8264
Train Loss=0.0503, Train Acc=1.0000 | Val Loss=0.6912, Val Acc=0.8333
Train Loss=0.0501, Train Acc=1.0000 | Val Loss=0.6475, Val Acc=0.8403
Train Loss=0.0500, Train Acc=1.0000 | Val Loss=0.5974, Val Acc=0.8403
Train Loss=0.0494, Train Acc=1.0000 | Val Loss=0.6607, Val Acc=0.8194
Train Loss=0.0478, Train Acc=1.0000 | Val Loss=0.6511, Val Acc=0.8194
Train Loss=0.0459, Train Acc=1.0000 | Val Loss=0.6016, Val Acc=0.8264
Train Loss=0.0461, Train Acc=1.0000 | Val Loss=0.6757, Val Acc=0.8264
Train Loss=0.0451, Train Acc=1.0000 | Val Loss=0.6326, Val Acc=0.8472
Train Loss=0.0458, Train Acc=1.0000 | Val Loss=0.6463, Val Acc=0.8264
Train Loss=0.0433, Train Acc=1.0000 | Val Loss=0.6061, Val Acc=0.8403
Train Loss=0.0433, Train Acc=1.0000 | Val Loss=0.6290, Val Acc=0.8542
Train Loss=0.0414, Train Acc=1.0000 | Val Loss=0.6476, Val Acc=0.8611
Train Loss=0.0419, Train Acc=1.0000 | Val Loss=0.6745, Val Acc=0.8264
Train Loss=0.0406, Train Acc=1.0000 | Val Loss=0.6323, Val Acc=0.8681
Train Loss=0.0411, Train Acc=1.0000 | Val Loss=0.6535, Val Acc=0.8403
Train Loss=0.0395, Train Acc=1.0000 | Val Loss=0.6795, Val Acc=0.8403
Train Loss=0.0404, Train Acc=1.0000 | Val Loss=0.6619, Val Acc=0.8403
Train Loss=0.0390, Train Acc=1.0000 | Val Loss=0.6590, Val Acc=0.8333
Train Loss=0.0397, Train Acc=1.0000 | Val Loss=0.6476, Val Acc=0.8472
Train Loss=0.0379, Train Acc=1.0000 | Val Loss=0.6868, Val Acc=0.8333
Train Loss=0.1427, Train Acc=0.9667 | Val Loss=1.2146, Val Acc=0.6458
Train Loss=0.4643, Train Acc=0.8510 | Val Loss=0.7032, Val Acc=0.7500
Train Loss=0.3240, Train Acc=0.9118 | Val Loss=0.7430, Val Acc=0.7778
Train Loss=0.2408, Train Acc=0.9412 | Val Loss=0.5859, Val Acc=0.7986
