Train Loss=2.0848, Train Acc=0.1885 | Val Loss=2.0645, Val Acc=0.2459
Train Loss=0.6376, Train Acc=0.9335 | Val Loss=0.9147, Val Acc=0.8033
Train Loss=0.6148, Train Acc=0.9379 | Val Loss=0.9108, Val Acc=0.8197
Train Loss=0.6136, Train Acc=0.9268 | Val Loss=0.8967, Val Acc=0.8033
Train Loss=0.5939, Train Acc=0.9313 | Val Loss=0.8836, Val Acc=0.8361
Train Loss=0.5656, Train Acc=0.9534 | Val Loss=0.8792, Val Acc=0.8361
Train Loss=0.5391, Train Acc=0.9534 | Val Loss=0.8719, Val Acc=0.8197
Train Loss=0.5219, Train Acc=0.9446 | Val Loss=0.8723, Val Acc=0.8525
Train Loss=0.5076, Train Acc=0.9579 | Val Loss=0.8853, Val Acc=0.8197
Train Loss=0.5462, Train Acc=0.9401 | Val Loss=0.9154, Val Acc=0.8197
Train Loss=0.5344, Train Acc=0.9446 | Val Loss=0.8688, Val Acc=0.8361
Train Loss=0.5149, Train Acc=0.9424 | Val Loss=0.8664, Val Acc=0.8197
Train Loss=0.5022, Train Acc=0.9623 | Val Loss=0.8784, Val Acc=0.7869
Train Loss=0.5193, Train Acc=0.9446 | Val Loss=0.8514, Val Acc=0.8525
Train Loss=0.5441, Train Acc=0.9446 | Val Loss=0.9061, Val Acc=0.7705
Train Loss=0.5102, Train Acc=0.9490 | Val Loss=0.8693, Val Acc=0.8197
Train Loss=0.5287, Train Acc=0.9490 | Val Loss=0.8710, Val Acc=0.7869
Train Loss=0.5447, Train Acc=0.9379 | Val Loss=0.9201, Val Acc=0.7541
Train Loss=0.4947, Train Acc=0.9534 | Val Loss=0.8548, Val Acc=0.8033
Train Loss=0.4498, Train Acc=0.9667 | Val Loss=0.8285, Val Acc=0.8361
Train Loss=0.4328, Train Acc=0.9756 | Val Loss=0.8257, Val Acc=0.8525
Train Loss=0.4104, Train Acc=0.9823 | Val Loss=0.8274, Val Acc=0.8525
Train Loss=0.4079, Train Acc=0.9889 | Val Loss=0.7996, Val Acc=0.8361
Train Loss=0.3872, Train Acc=0.9889 | Val Loss=0.8107, Val Acc=0.8525
Train Loss=0.3749, Train Acc=0.9867 | Val Loss=0.8201, Val Acc=0.8197
Train Loss=0.3876, Train Acc=0.9867 | Val Loss=0.8340, Val Acc=0.8361
Train Loss=0.3811, Train Acc=0.9911 | Val Loss=0.8080, Val Acc=0.8525
Train Loss=0.3686, Train Acc=0.9911 | Val Loss=0.8212, Val Acc=0.8033
Train Loss=0.4027, Train Acc=0.9778 | Val Loss=0.8139, Val Acc=0.8197
Train Loss=0.3794, Train Acc=0.9889 | Val Loss=0.8114, Val Acc=0.7705
Train Loss=0.3771, Train Acc=0.9778 | Val Loss=0.8633, Val Acc=0.8033
Train Loss=0.3700, Train Acc=0.9823 | Val Loss=0.8536, Val Acc=0.7541
Train Loss=0.3528, Train Acc=0.9867 | Val Loss=0.8648, Val Acc=0.8197
Train Loss=0.3687, Train Acc=0.9867 | Val Loss=0.8495, Val Acc=0.7705
Train Loss=0.3462, Train Acc=0.9889 | Val Loss=0.8036, Val Acc=0.8197
Train Loss=0.3896, Train Acc=0.9734 | Val Loss=0.8226, Val Acc=0.8525
Train Loss=0.3649, Train Acc=0.9867 | Val Loss=0.8588, Val Acc=0.7869
Train Loss=0.3484, Train Acc=0.9911 | Val Loss=0.7932, Val Acc=0.8033
Train Loss=0.3394, Train Acc=0.9933 | Val Loss=0.7965, Val Acc=0.8033
Train Loss=0.3154, Train Acc=0.9956 | Val Loss=0.8007, Val Acc=0.7869
Train Loss=0.3043, Train Acc=0.9956 | Val Loss=0.7993, Val Acc=0.8033
Train Loss=0.2989, Train Acc=0.9978 | Val Loss=0.7991, Val Acc=0.7869
Train Loss=0.2995, Train Acc=1.0000 | Val Loss=0.8170, Val Acc=0.7705
Train Loss=0.2834, Train Acc=1.0000 | Val Loss=0.8230, Val Acc=0.7541
Train Loss=0.2879, Train Acc=1.0000 | Val Loss=0.8099, Val Acc=0.8033
Train Loss=0.4359, Train Acc=0.9379 | Val Loss=0.8888, Val Acc=0.7705
Train Loss=0.3793, Train Acc=0.9778 | Val Loss=0.9095, Val Acc=0.8033
Train Loss=0.3540, Train Acc=0.9800 | Val Loss=0.7885, Val Acc=0.8197
Train Loss=0.3235, Train Acc=0.9956 | Val Loss=0.8241, Val Acc=0.7705
Train Loss=0.3170, Train Acc=0.9978 | Val Loss=0.8122, Val Acc=0.7705
Train Loss=0.3064, Train Acc=1.0000 | Val Loss=0.7949, Val Acc=0.8033
Train Loss=0.3117, Train Acc=0.9956 | Val Loss=0.7649, Val Acc=0.8197
Train Loss=0.3432, Train Acc=0.9712 | Val Loss=0.8112, Val Acc=0.7705
Train Loss=0.3211, Train Acc=0.9911 | Val Loss=0.8483, Val Acc=0.7869
