Train Loss=1.8888, Train Acc=0.3088 | Val Loss=2.0186, Val Acc=0.1944
Train Loss=0.1922, Train Acc=0.9951 | Val Loss=0.6542, Val Acc=0.8056
Train Loss=0.1547, Train Acc=1.0000 | Val Loss=0.5055, Val Acc=0.8819
Train Loss=0.1368, Train Acc=1.0000 | Val Loss=0.4643, Val Acc=0.8958
Train Loss=0.1231, Train Acc=1.0000 | Val Loss=0.4731, Val Acc=0.8889
Train Loss=0.1155, Train Acc=1.0000 | Val Loss=0.4653, Val Acc=0.8958
Train Loss=0.1128, Train Acc=1.0000 | Val Loss=0.4758, Val Acc=0.8750
Train Loss=0.1113, Train Acc=1.0000 | Val Loss=0.5155, Val Acc=0.8819
Train Loss=0.1081, Train Acc=1.0000 | Val Loss=0.4989, Val Acc=0.8681
Train Loss=0.1017, Train Acc=1.0000 | Val Loss=0.4827, Val Acc=0.8750
Train Loss=0.0972, Train Acc=1.0000 | Val Loss=0.4605, Val Acc=0.8889
Train Loss=0.0955, Train Acc=1.0000 | Val Loss=0.4846, Val Acc=0.8819
Train Loss=0.0932, Train Acc=1.0000 | Val Loss=0.5121, Val Acc=0.8819
Train Loss=0.0960, Train Acc=0.9990 | Val Loss=0.7115, Val Acc=0.8056
Train Loss=0.1092, Train Acc=0.9971 | Val Loss=0.5430, Val Acc=0.8403
Train Loss=0.0984, Train Acc=1.0000 | Val Loss=0.5208, Val Acc=0.8611
Train Loss=0.0923, Train Acc=1.0000 | Val Loss=0.5337, Val Acc=0.8889
