Train Loss=1.6879, Train Acc=0.3682 | Val Loss=1.6288, Val Acc=0.4281
Train Loss=0.1654, Train Acc=0.9883 | Val Loss=1.9051, Val Acc=0.5764
Train Loss=0.1617, Train Acc=0.9907 | Val Loss=1.9572, Val Acc=0.5663
Train Loss=0.1784, Train Acc=0.9828 | Val Loss=2.3645, Val Acc=0.4809
Train Loss=0.1560, Train Acc=0.9905 | Val Loss=1.9634, Val Acc=0.5865
Train Loss=0.1368, Train Acc=0.9957 | Val Loss=2.0095, Val Acc=0.5854
Train Loss=0.1364, Train Acc=0.9957 | Val Loss=2.1489, Val Acc=0.5708
Train Loss=0.1527, Train Acc=0.9897 | Val Loss=2.0238, Val Acc=0.5787
Train Loss=0.1389, Train Acc=0.9946 | Val Loss=2.0962, Val Acc=0.5640
Train Loss=0.1621, Train Acc=0.9853 | Val Loss=2.1713, Val Acc=0.5506
Train Loss=0.1721, Train Acc=0.9826 | Val Loss=2.1965, Val Acc=0.5472
Train Loss=0.1260, Train Acc=0.9976 | Val Loss=2.0897, Val Acc=0.5820
Train Loss=0.1179, Train Acc=0.9986 | Val Loss=2.1244, Val Acc=0.5798
Train Loss=0.1254, Train Acc=0.9964 | Val Loss=2.0978, Val Acc=0.5674
Train Loss=0.1261, Train Acc=0.9962 | Val Loss=2.3001, Val Acc=0.5506
Train Loss=0.1368, Train Acc=0.9910 | Val Loss=2.6327, Val Acc=0.5056
Train Loss=0.2162, Train Acc=0.9646 | Val Loss=2.0936, Val Acc=0.5809
Train Loss=0.1195, Train Acc=0.9981 | Val Loss=2.1758, Val Acc=0.5674
Train Loss=0.1136, Train Acc=0.9983 | Val Loss=2.1704, Val Acc=0.5730
Train Loss=0.1224, Train Acc=0.9959 | Val Loss=2.1657, Val Acc=0.5742
Train Loss=0.1060, Train Acc=0.9989 | Val Loss=2.1840, Val Acc=0.5787
Train Loss=0.1144, Train Acc=0.9972 | Val Loss=2.2306, Val Acc=0.5753
Train Loss=0.1135, Train Acc=0.9976 | Val Loss=2.2780, Val Acc=0.5685
Train Loss=0.1090, Train Acc=0.9984 | Val Loss=2.3723, Val Acc=0.5506
Train Loss=0.1085, Train Acc=0.9987 | Val Loss=2.2586, Val Acc=0.5674
Train Loss=0.1081, Train Acc=0.9981 | Val Loss=2.5099, Val Acc=0.5573
Train Loss=0.1811, Train Acc=0.9758 | Val Loss=2.4376, Val Acc=0.5281
Train Loss=0.2647, Train Acc=0.9435 | Val Loss=2.1720, Val Acc=0.5652
Train Loss=0.1101, Train Acc=0.9975 | Val Loss=2.1611, Val Acc=0.5798
Train Loss=0.1072, Train Acc=0.9979 | Val Loss=2.2042, Val Acc=0.5798
Train Loss=0.1116, Train Acc=0.9975 | Val Loss=2.2442, Val Acc=0.5719
Train Loss=0.1039, Train Acc=0.9976 | Val Loss=2.2362, Val Acc=0.5809
Train Loss=0.1116, Train Acc=0.9976 | Val Loss=2.2849, Val Acc=0.5674
Train Loss=0.1105, Train Acc=0.9968 | Val Loss=2.2678, Val Acc=0.5742
Train Loss=0.1113, Train Acc=0.9957 | Val Loss=2.3863, Val Acc=0.5427
Train Loss=0.1161, Train Acc=0.9948 | Val Loss=2.3215, Val Acc=0.5719
Train Loss=0.1057, Train Acc=0.9984 | Val Loss=2.4334, Val Acc=0.5551
Train Loss=0.2242, Train Acc=0.9576 | Val Loss=2.1876, Val Acc=0.5539
Train Loss=0.1609, Train Acc=0.9796 | Val Loss=2.2023, Val Acc=0.5944
Train Loss=0.1126, Train Acc=0.9975 | Val Loss=2.3776, Val Acc=0.5685
Train Loss=0.1023, Train Acc=0.9984 | Val Loss=2.3208, Val Acc=0.5775
Train Loss=0.0987, Train Acc=0.9994 | Val Loss=2.4071, Val Acc=0.5753
