Train Loss=1.8955, Train Acc=0.2304 | Val Loss=1.8968, Val Acc=0.2917
Train Loss=0.1694, Train Acc=0.9990 | Val Loss=0.7460, Val Acc=0.8194
Train Loss=0.1636, Train Acc=0.9980 | Val Loss=0.7481, Val Acc=0.8194
Train Loss=0.1612, Train Acc=0.9990 | Val Loss=0.7664, Val Acc=0.8056
Train Loss=0.1585, Train Acc=1.0000 | Val Loss=0.7792, Val Acc=0.7986
Train Loss=0.1566, Train Acc=1.0000 | Val Loss=0.7689, Val Acc=0.8194
Train Loss=0.1546, Train Acc=1.0000 | Val Loss=0.7561, Val Acc=0.8056
Train Loss=0.1557, Train Acc=1.0000 | Val Loss=0.7663, Val Acc=0.8125
Train Loss=0.1498, Train Acc=1.0000 | Val Loss=0.7649, Val Acc=0.7986
Train Loss=0.1489, Train Acc=1.0000 | Val Loss=0.7777, Val Acc=0.8056
Train Loss=0.1462, Train Acc=1.0000 | Val Loss=0.7751, Val Acc=0.8125
Train Loss=0.1454, Train Acc=1.0000 | Val Loss=0.7930, Val Acc=0.8056
Train Loss=0.1451, Train Acc=1.0000 | Val Loss=0.7906, Val Acc=0.7986
Train Loss=0.1406, Train Acc=1.0000 | Val Loss=0.7758, Val Acc=0.8125
Train Loss=0.1435, Train Acc=1.0000 | Val Loss=0.7776, Val Acc=0.8194
Train Loss=0.1381, Train Acc=1.0000 | Val Loss=0.7857, Val Acc=0.8056
Train Loss=0.1397, Train Acc=1.0000 | Val Loss=0.7773, Val Acc=0.7986
Train Loss=0.1352, Train Acc=1.0000 | Val Loss=0.7682, Val Acc=0.8264
Train Loss=0.1367, Train Acc=1.0000 | Val Loss=0.7847, Val Acc=0.7986
Train Loss=0.1381, Train Acc=1.0000 | Val Loss=0.7986, Val Acc=0.7917
Train Loss=0.1341, Train Acc=1.0000 | Val Loss=0.8030, Val Acc=0.7917
Train Loss=0.1334, Train Acc=1.0000 | Val Loss=0.7748, Val Acc=0.8264
Train Loss=0.1336, Train Acc=1.0000 | Val Loss=0.8119, Val Acc=0.8056
Train Loss=0.1290, Train Acc=1.0000 | Val Loss=0.7883, Val Acc=0.8264
Train Loss=0.1347, Train Acc=1.0000 | Val Loss=0.7962, Val Acc=0.7917
Train Loss=0.1243, Train Acc=1.0000 | Val Loss=0.7973, Val Acc=0.8056
Train Loss=0.1281, Train Acc=1.0000 | Val Loss=0.8033, Val Acc=0.8125
Train Loss=0.1340, Train Acc=0.9971 | Val Loss=0.8336, Val Acc=0.7639
Train Loss=0.1317, Train Acc=1.0000 | Val Loss=0.8008, Val Acc=0.8056
Train Loss=0.1288, Train Acc=0.9990 | Val Loss=0.7949, Val Acc=0.8125
Train Loss=0.1300, Train Acc=0.9990 | Val Loss=0.7718, Val Acc=0.7986
Train Loss=0.1238, Train Acc=1.0000 | Val Loss=0.7765, Val Acc=0.8125
Train Loss=0.1230, Train Acc=1.0000 | Val Loss=0.8002, Val Acc=0.7986
Train Loss=0.1234, Train Acc=1.0000 | Val Loss=0.7904, Val Acc=0.8056
Train Loss=0.1192, Train Acc=1.0000 | Val Loss=0.7852, Val Acc=0.8125
Train Loss=0.1189, Train Acc=1.0000 | Val Loss=0.8059, Val Acc=0.7847
Train Loss=0.1193, Train Acc=1.0000 | Val Loss=0.7969, Val Acc=0.7986
Train Loss=0.1192, Train Acc=1.0000 | Val Loss=0.7861, Val Acc=0.8056
Train Loss=0.1176, Train Acc=1.0000 | Val Loss=0.7998, Val Acc=0.7986
Train Loss=0.1164, Train Acc=1.0000 | Val Loss=0.7964, Val Acc=0.8056
Train Loss=0.1135, Train Acc=1.0000 | Val Loss=0.7943, Val Acc=0.8194
