Train Loss=1.8014, Train Acc=0.3000 | Val Loss=1.8489, Val Acc=0.2153
Train Loss=0.0562, Train Acc=1.0000 | Val Loss=0.4780, Val Acc=0.8542
Train Loss=0.0555, Train Acc=1.0000 | Val Loss=0.4957, Val Acc=0.8611
Train Loss=0.0537, Train Acc=1.0000 | Val Loss=0.4776, Val Acc=0.8611
Train Loss=0.0513, Train Acc=1.0000 | Val Loss=0.4808, Val Acc=0.8681
Train Loss=0.0497, Train Acc=1.0000 | Val Loss=0.4924, Val Acc=0.8611
Train Loss=0.0493, Train Acc=1.0000 | Val Loss=0.4778, Val Acc=0.8681
Train Loss=0.0501, Train Acc=1.0000 | Val Loss=0.4942, Val Acc=0.8681
Train Loss=0.0489, Train Acc=1.0000 | Val Loss=0.4928, Val Acc=0.8681
Train Loss=0.0466, Train Acc=1.0000 | Val Loss=0.5102, Val Acc=0.8681
Train Loss=0.0470, Train Acc=1.0000 | Val Loss=0.5216, Val Acc=0.8681
