Train Loss=1.9754, Train Acc=0.3828 | Val Loss=2.2565, Val Acc=0.3921
Train Loss=0.8922, Train Acc=0.8046 | Val Loss=1.4381, Val Acc=0.7439
Train Loss=0.8919, Train Acc=0.8017 | Val Loss=1.4822, Val Acc=0.7147
Train Loss=0.8632, Train Acc=0.8218 | Val Loss=1.4392, Val Acc=0.7439
Train Loss=0.8392, Train Acc=0.8222 | Val Loss=1.4007, Val Acc=0.7586
Train Loss=0.7952, Train Acc=0.8469 | Val Loss=1.3893, Val Acc=0.7498
Train Loss=0.7671, Train Acc=0.8584 | Val Loss=1.3347, Val Acc=0.7807
Train Loss=0.7517, Train Acc=0.8641 | Val Loss=1.3748, Val Acc=0.7719
Train Loss=0.7144, Train Acc=0.8773 | Val Loss=1.3334, Val Acc=0.7857
Train Loss=0.7088, Train Acc=0.8777 | Val Loss=1.3080, Val Acc=0.7878
Train Loss=0.6740, Train Acc=0.8992 | Val Loss=1.3659, Val Acc=0.7581
Train Loss=0.6424, Train Acc=0.9011 | Val Loss=1.3667, Val Acc=0.7667
Train Loss=0.6348, Train Acc=0.9074 | Val Loss=1.2621, Val Acc=0.8160
Train Loss=0.6105, Train Acc=0.9211 | Val Loss=1.2940, Val Acc=0.7952
Train Loss=0.5801, Train Acc=0.9317 | Val Loss=1.2491, Val Acc=0.8270
Train Loss=0.5953, Train Acc=0.9219 | Val Loss=1.2641, Val Acc=0.8182
Train Loss=0.5407, Train Acc=0.9441 | Val Loss=1.2055, Val Acc=0.8319
Train Loss=0.5382, Train Acc=0.9374 | Val Loss=1.2799, Val Acc=0.8201
Train Loss=0.5305, Train Acc=0.9409 | Val Loss=1.2272, Val Acc=0.8327
Train Loss=0.5077, Train Acc=0.9550 | Val Loss=1.1804, Val Acc=0.8476
Train Loss=0.4974, Train Acc=0.9514 | Val Loss=1.1790, Val Acc=0.8476
Train Loss=0.4862, Train Acc=0.9604 | Val Loss=1.3032, Val Acc=0.8099
Train Loss=0.4659, Train Acc=0.9620 | Val Loss=1.2620, Val Acc=0.8317
Train Loss=0.4534, Train Acc=0.9706 | Val Loss=1.1747, Val Acc=0.8505
Train Loss=0.4558, Train Acc=0.9671 | Val Loss=1.1738, Val Acc=0.8448
Train Loss=0.4421, Train Acc=0.9734 | Val Loss=1.2622, Val Acc=0.8386
Train Loss=0.4362, Train Acc=0.9757 | Val Loss=1.2348, Val Acc=0.8341
Train Loss=0.4104, Train Acc=0.9801 | Val Loss=1.1635, Val Acc=0.8611
Train Loss=0.4157, Train Acc=0.9784 | Val Loss=1.2444, Val Acc=0.8282
Train Loss=0.4250, Train Acc=0.9774 | Val Loss=1.2021, Val Acc=0.8545
Train Loss=0.4061, Train Acc=0.9835 | Val Loss=1.1728, Val Acc=0.8647
Train Loss=0.3853, Train Acc=0.9851 | Val Loss=1.1953, Val Acc=0.8552
Train Loss=0.3934, Train Acc=0.9824 | Val Loss=1.2129, Val Acc=0.8410
Train Loss=0.4008, Train Acc=0.9797 | Val Loss=1.1505, Val Acc=0.8595
Train Loss=0.3727, Train Acc=0.9922 | Val Loss=1.2128, Val Acc=0.8602
Train Loss=0.3780, Train Acc=0.9883 | Val Loss=1.2025, Val Acc=0.8673
Train Loss=0.3556, Train Acc=0.9906 | Val Loss=1.1493, Val Acc=0.8704
Train Loss=0.3621, Train Acc=0.9933 | Val Loss=1.1632, Val Acc=0.8687
Train Loss=0.3691, Train Acc=0.9866 | Val Loss=1.2020, Val Acc=0.8538
Train Loss=0.3860, Train Acc=0.9840 | Val Loss=1.2321, Val Acc=0.8569
Train Loss=0.3446, Train Acc=0.9930 | Val Loss=1.1900, Val Acc=0.8595
Train Loss=0.3608, Train Acc=0.9898 | Val Loss=1.1375, Val Acc=0.8699
Train Loss=0.3361, Train Acc=0.9936 | Val Loss=1.2208, Val Acc=0.8623
Train Loss=0.3612, Train Acc=0.9851 | Val Loss=1.1766, Val Acc=0.8566
Train Loss=0.3617, Train Acc=0.9893 | Val Loss=1.3699, Val Acc=0.8234
Train Loss=0.3353, Train Acc=0.9953 | Val Loss=1.1674, Val Acc=0.8630
Train Loss=0.3454, Train Acc=0.9878 | Val Loss=1.3172, Val Acc=0.8486
Train Loss=0.3239, Train Acc=0.9958 | Val Loss=1.2785, Val Acc=0.8545
Train Loss=0.3316, Train Acc=0.9940 | Val Loss=1.2455, Val Acc=0.8519
Train Loss=0.3442, Train Acc=0.9893 | Val Loss=1.2814, Val Acc=0.8552
Train Loss=0.3242, Train Acc=0.9940 | Val Loss=1.2749, Val Acc=0.8562
Train Loss=0.3285, Train Acc=0.9926 | Val Loss=1.1769, Val Acc=0.8604
Train Loss=0.3196, Train Acc=0.9968 | Val Loss=1.1842, Val Acc=0.8621
Train Loss=0.3271, Train Acc=0.9919 | Val Loss=1.2505, Val Acc=0.8460
Train Loss=0.3477, Train Acc=0.9845 | Val Loss=1.2684, Val Acc=0.8554
Train Loss=0.3213, Train Acc=0.9937 | Val Loss=1.2975, Val Acc=0.8566
Train Loss=0.3112, Train Acc=0.9944 | Val Loss=1.2251, Val Acc=0.8680
Train Loss=0.2937, Train Acc=0.9988 | Val Loss=1.2692, Val Acc=0.8595
Train Loss=0.2863, Train Acc=0.9977 | Val Loss=1.2352, Val Acc=0.8581
Train Loss=0.3032, Train Acc=0.9940 | Val Loss=1.3290, Val Acc=0.8460
Train Loss=0.3475, Train Acc=0.9850 | Val Loss=1.3707, Val Acc=0.8414
