Train Loss=2.3058, Train Acc=0.2129 | Val Loss=2.2837, Val Acc=0.2131
Train Loss=2.1787, Train Acc=0.3570 | Val Loss=2.2145, Val Acc=0.2623
Train Loss=2.0829, Train Acc=0.3725 | Val Loss=2.1011, Val Acc=0.4098
Train Loss=1.9830, Train Acc=0.4102 | Val Loss=1.9701, Val Acc=0.4098
Train Loss=1.8965, Train Acc=0.4457 | Val Loss=1.8655, Val Acc=0.4262
Train Loss=1.8077, Train Acc=0.5055 | Val Loss=1.7905, Val Acc=0.5082
Train Loss=1.7520, Train Acc=0.5654 | Val Loss=1.7255, Val Acc=0.5246
Train Loss=1.6988, Train Acc=0.5632 | Val Loss=1.6696, Val Acc=0.5246
Train Loss=1.6158, Train Acc=0.5854 | Val Loss=1.6254, Val Acc=0.5738
Train Loss=1.5764, Train Acc=0.5654 | Val Loss=1.5830, Val Acc=0.5246
Train Loss=1.5177, Train Acc=0.5854 | Val Loss=1.5426, Val Acc=0.5738
Train Loss=1.4744, Train Acc=0.6297 | Val Loss=1.5250, Val Acc=0.5410
Train Loss=1.4219, Train Acc=0.6541 | Val Loss=1.4888, Val Acc=0.5574
Train Loss=1.3738, Train Acc=0.6785 | Val Loss=1.4697, Val Acc=0.5902
Train Loss=1.3379, Train Acc=0.6741 | Val Loss=1.4198, Val Acc=0.6230
Train Loss=1.3008, Train Acc=0.7029 | Val Loss=1.3997, Val Acc=0.6885
Train Loss=1.2632, Train Acc=0.7583 | Val Loss=1.3941, Val Acc=0.6885
Train Loss=1.2769, Train Acc=0.7694 | Val Loss=1.3746, Val Acc=0.6557
Train Loss=1.2489, Train Acc=0.7539 | Val Loss=1.3477, Val Acc=0.6721
Train Loss=1.2126, Train Acc=0.7517 | Val Loss=1.3336, Val Acc=0.6230
Train Loss=1.1750, Train Acc=0.7938 | Val Loss=1.3117, Val Acc=0.6393
Train Loss=1.1589, Train Acc=0.7716 | Val Loss=1.3124, Val Acc=0.5902
Train Loss=1.1450, Train Acc=0.7339 | Val Loss=1.2833, Val Acc=0.6557
Train Loss=1.0975, Train Acc=0.8182 | Val Loss=1.2861, Val Acc=0.6885
Train Loss=1.0836, Train Acc=0.8204 | Val Loss=1.2742, Val Acc=0.7049
Train Loss=1.0580, Train Acc=0.8226 | Val Loss=1.2462, Val Acc=0.6721
Train Loss=1.0134, Train Acc=0.8293 | Val Loss=1.2361, Val Acc=0.7049
Train Loss=0.9841, Train Acc=0.8514 | Val Loss=1.2176, Val Acc=0.7377
Train Loss=0.9737, Train Acc=0.8537 | Val Loss=1.2108, Val Acc=0.7213
Train Loss=0.9954, Train Acc=0.8670 | Val Loss=1.2068, Val Acc=0.6885
Train Loss=0.9558, Train Acc=0.8359 | Val Loss=1.1753, Val Acc=0.7049
Train Loss=0.9213, Train Acc=0.8581 | Val Loss=1.1767, Val Acc=0.7377
Train Loss=0.9146, Train Acc=0.8803 | Val Loss=1.1745, Val Acc=0.7377
Train Loss=0.8917, Train Acc=0.8670 | Val Loss=1.1447, Val Acc=0.7541
Train Loss=0.8928, Train Acc=0.8891 | Val Loss=1.1544, Val Acc=0.7213
Train Loss=0.9027, Train Acc=0.8869 | Val Loss=1.1848, Val Acc=0.7213
Train Loss=0.8785, Train Acc=0.9024 | Val Loss=1.1721, Val Acc=0.7049
Train Loss=0.9061, Train Acc=0.8714 | Val Loss=1.1644, Val Acc=0.7213
Train Loss=0.8579, Train Acc=0.8847 | Val Loss=1.2136, Val Acc=0.7213
Train Loss=0.8164, Train Acc=0.9113 | Val Loss=1.1665, Val Acc=0.7049
Train Loss=0.8028, Train Acc=0.9135 | Val Loss=1.1096, Val Acc=0.7541
Train Loss=0.7786, Train Acc=0.9157 | Val Loss=1.1099, Val Acc=0.7377
Train Loss=0.7596, Train Acc=0.9379 | Val Loss=1.1302, Val Acc=0.7541
Train Loss=0.7443, Train Acc=0.9401 | Val Loss=1.0935, Val Acc=0.7377
Train Loss=0.7387, Train Acc=0.9357 | Val Loss=1.0802, Val Acc=0.7541
Train Loss=0.7368, Train Acc=0.9534 | Val Loss=1.0777, Val Acc=0.7869
Train Loss=0.7093, Train Acc=0.9446 | Val Loss=1.0804, Val Acc=0.7541
Train Loss=0.6851, Train Acc=0.9623 | Val Loss=1.0767, Val Acc=0.7377
Train Loss=0.6731, Train Acc=0.9667 | Val Loss=1.0668, Val Acc=0.7541
