Train Loss=1.8950, Train Acc=0.4109 | Val Loss=2.1436, Val Acc=0.4247
Train Loss=0.3403, Train Acc=0.9976 | Val Loss=2.3331, Val Acc=0.6079
Train Loss=0.3330, Train Acc=0.9970 | Val Loss=2.4211, Val Acc=0.5899
Train Loss=0.3845, Train Acc=0.9853 | Val Loss=2.2861, Val Acc=0.5831
Train Loss=0.3662, Train Acc=0.9821 | Val Loss=2.2746, Val Acc=0.6112
Train Loss=0.3685, Train Acc=0.9908 | Val Loss=2.2350, Val Acc=0.6090
Train Loss=0.3964, Train Acc=0.9853 | Val Loss=2.1769, Val Acc=0.6202
Train Loss=0.3652, Train Acc=0.9904 | Val Loss=2.1588, Val Acc=0.6382
Train Loss=0.3519, Train Acc=0.9896 | Val Loss=2.3567, Val Acc=0.5989
Train Loss=0.3359, Train Acc=0.9915 | Val Loss=2.2353, Val Acc=0.6157
Train Loss=0.3288, Train Acc=0.9972 | Val Loss=2.1719, Val Acc=0.6157
Train Loss=0.3223, Train Acc=0.9976 | Val Loss=2.2860, Val Acc=0.6045
Train Loss=0.3248, Train Acc=0.9981 | Val Loss=2.3409, Val Acc=0.6011
Train Loss=0.3326, Train Acc=0.9905 | Val Loss=2.2649, Val Acc=0.6090
Train Loss=0.3457, Train Acc=0.9932 | Val Loss=2.4478, Val Acc=0.5933
Train Loss=0.3577, Train Acc=0.9786 | Val Loss=2.4151, Val Acc=0.5910
Train Loss=0.3390, Train Acc=0.9878 | Val Loss=2.3323, Val Acc=0.6213
Train Loss=0.3060, Train Acc=0.9948 | Val Loss=2.2451, Val Acc=0.5978
Train Loss=0.3284, Train Acc=0.9949 | Val Loss=2.3053, Val Acc=0.6079
Train Loss=0.2998, Train Acc=0.9989 | Val Loss=2.1473, Val Acc=0.6348
Train Loss=0.2928, Train Acc=0.9976 | Val Loss=2.2308, Val Acc=0.6225
Train Loss=0.2866, Train Acc=0.9987 | Val Loss=2.1596, Val Acc=0.6270
Train Loss=0.3189, Train Acc=0.9951 | Val Loss=2.3517, Val Acc=0.5775
Train Loss=0.3416, Train Acc=0.9851 | Val Loss=2.5811, Val Acc=0.5966
Train Loss=0.3307, Train Acc=0.9894 | Val Loss=2.3745, Val Acc=0.6022
Train Loss=0.3381, Train Acc=0.9875 | Val Loss=2.4696, Val Acc=0.5910
Train Loss=0.3139, Train Acc=0.9926 | Val Loss=2.4350, Val Acc=0.5899
Train Loss=0.2965, Train Acc=0.9968 | Val Loss=2.3673, Val Acc=0.5742
Train Loss=0.2928, Train Acc=0.9992 | Val Loss=2.2519, Val Acc=0.6124
Train Loss=0.2850, Train Acc=0.9983 | Val Loss=2.2549, Val Acc=0.6146
Train Loss=0.2970, Train Acc=0.9959 | Val Loss=2.2664, Val Acc=0.6124
Train Loss=0.2862, Train Acc=0.9992 | Val Loss=2.2200, Val Acc=0.6045
Train Loss=0.2720, Train Acc=0.9967 | Val Loss=2.4442, Val Acc=0.6000
Train Loss=0.3047, Train Acc=0.9926 | Val Loss=2.3741, Val Acc=0.6034
Train Loss=0.3315, Train Acc=0.9837 | Val Loss=2.2840, Val Acc=0.5730
Train Loss=0.3154, Train Acc=0.9883 | Val Loss=2.3684, Val Acc=0.6326
