Train Loss=1.9727, Train Acc=0.3709 | Val Loss=2.2294, Val Acc=0.4078
Train Loss=0.8627, Train Acc=0.7618 | Val Loss=1.7024, Val Acc=0.6247
Train Loss=0.8219, Train Acc=0.7874 | Val Loss=1.6568, Val Acc=0.6822
Train Loss=0.7764, Train Acc=0.8005 | Val Loss=1.7421, Val Acc=0.6767
Train Loss=0.7315, Train Acc=0.8189 | Val Loss=1.5811, Val Acc=0.7133
Train Loss=0.7035, Train Acc=0.8328 | Val Loss=1.6099, Val Acc=0.7268
Train Loss=0.6292, Train Acc=0.8564 | Val Loss=1.6929, Val Acc=0.6986
Train Loss=0.5926, Train Acc=0.8674 | Val Loss=1.5774, Val Acc=0.6997
Train Loss=0.5949, Train Acc=0.8795 | Val Loss=1.4048, Val Acc=0.7850
Train Loss=0.5453, Train Acc=0.8912 | Val Loss=1.4911, Val Acc=0.7296
Train Loss=0.4867, Train Acc=0.9069 | Val Loss=1.3865, Val Acc=0.7814
Train Loss=0.4603, Train Acc=0.9179 | Val Loss=1.5047, Val Acc=0.7771
Train Loss=0.4245, Train Acc=0.9331 | Val Loss=1.4902, Val Acc=0.7671
Train Loss=0.4235, Train Acc=0.9385 | Val Loss=1.2919, Val Acc=0.8248
Train Loss=0.3627, Train Acc=0.9499 | Val Loss=1.7134, Val Acc=0.6933
Train Loss=0.3618, Train Acc=0.9524 | Val Loss=1.3261, Val Acc=0.8146
Train Loss=0.3310, Train Acc=0.9655 | Val Loss=1.6248, Val Acc=0.7365
Train Loss=0.3572, Train Acc=0.9604 | Val Loss=1.2820, Val Acc=0.8274
Train Loss=0.2904, Train Acc=0.9715 | Val Loss=1.2425, Val Acc=0.8474
Train Loss=0.2948, Train Acc=0.9688 | Val Loss=1.2373, Val Acc=0.8379
Train Loss=0.2736, Train Acc=0.9786 | Val Loss=1.4920, Val Acc=0.7496
Train Loss=0.2695, Train Acc=0.9778 | Val Loss=1.4299, Val Acc=0.8149
Train Loss=0.2655, Train Acc=0.9741 | Val Loss=1.2405, Val Acc=0.8322
Train Loss=0.2496, Train Acc=0.9833 | Val Loss=1.3113, Val Acc=0.8460
Train Loss=0.2602, Train Acc=0.9801 | Val Loss=1.3152, Val Acc=0.8462
Train Loss=0.2471, Train Acc=0.9843 | Val Loss=1.4189, Val Acc=0.8429
Train Loss=0.2252, Train Acc=0.9901 | Val Loss=1.2256, Val Acc=0.8550
Train Loss=0.2618, Train Acc=0.9789 | Val Loss=1.2820, Val Acc=0.8481
Train Loss=0.2015, Train Acc=0.9890 | Val Loss=1.2825, Val Acc=0.8512
Train Loss=0.2086, Train Acc=0.9905 | Val Loss=1.3100, Val Acc=0.8198
Train Loss=0.2023, Train Acc=0.9910 | Val Loss=1.2693, Val Acc=0.8353
Train Loss=0.2084, Train Acc=0.9917 | Val Loss=1.2388, Val Acc=0.8431
Train Loss=0.1737, Train Acc=0.9948 | Val Loss=1.3532, Val Acc=0.8308
Train Loss=0.2217, Train Acc=0.9841 | Val Loss=1.2758, Val Acc=0.8528
Train Loss=0.1859, Train Acc=0.9942 | Val Loss=1.2896, Val Acc=0.8526
Train Loss=0.1914, Train Acc=0.9902 | Val Loss=1.5309, Val Acc=0.7878
Train Loss=0.2026, Train Acc=0.9884 | Val Loss=1.3618, Val Acc=0.8526
Train Loss=0.2010, Train Acc=0.9901 | Val Loss=1.3575, Val Acc=0.8557
Train Loss=0.1751, Train Acc=0.9918 | Val Loss=1.4381, Val Acc=0.8153
Train Loss=0.1772, Train Acc=0.9933 | Val Loss=1.1637, Val Acc=0.8697
Train Loss=0.1776, Train Acc=0.9927 | Val Loss=1.4998, Val Acc=0.8412
Train Loss=0.1963, Train Acc=0.9851 | Val Loss=1.4242, Val Acc=0.8524
Train Loss=0.1933, Train Acc=0.9923 | Val Loss=1.4757, Val Acc=0.8066
Train Loss=0.1848, Train Acc=0.9897 | Val Loss=1.2268, Val Acc=0.8521
Train Loss=0.1836, Train Acc=0.9893 | Val Loss=1.1142, Val Acc=0.8476
Train Loss=0.1640, Train Acc=0.9917 | Val Loss=1.2907, Val Acc=0.8272
Train Loss=0.1691, Train Acc=0.9893 | Val Loss=1.2864, Val Acc=0.8324
Train Loss=0.1704, Train Acc=0.9922 | Val Loss=1.3237, Val Acc=0.7940
Train Loss=0.1951, Train Acc=0.9868 | Val Loss=1.2946, Val Acc=0.8564
Train Loss=0.1560, Train Acc=0.9930 | Val Loss=1.1193, Val Acc=0.8695
Train Loss=0.1542, Train Acc=0.9961 | Val Loss=1.4357, Val Acc=0.8263
Train Loss=0.1473, Train Acc=0.9957 | Val Loss=1.3487, Val Acc=0.8502
Train Loss=0.1688, Train Acc=0.9903 | Val Loss=1.4560, Val Acc=0.8357
Train Loss=0.1539, Train Acc=0.9895 | Val Loss=1.1687, Val Acc=0.8635
Train Loss=0.1547, Train Acc=0.9938 | Val Loss=1.2651, Val Acc=0.8578
Train Loss=0.1602, Train Acc=0.9950 | Val Loss=1.3322, Val Acc=0.8507
Train Loss=0.1494, Train Acc=0.9927 | Val Loss=1.2687, Val Acc=0.8365
Train Loss=0.1447, Train Acc=0.9927 | Val Loss=1.5024, Val Acc=0.8308
Train Loss=0.1508, Train Acc=0.9952 | Val Loss=1.4468, Val Acc=0.8524
Train Loss=0.1468, Train Acc=0.9940 | Val Loss=1.3930, Val Acc=0.8300
Train Loss=0.1437, Train Acc=0.9933 | Val Loss=1.2857, Val Acc=0.8592
Train Loss=0.1228, Train Acc=0.9968 | Val Loss=1.4190, Val Acc=0.8474
Train Loss=0.1158, Train Acc=0.9968 | Val Loss=1.4355, Val Acc=0.8417
Train Loss=0.1610, Train Acc=0.9874 | Val Loss=1.4217, Val Acc=0.8533
