Train Loss=2.5014, Train Acc=0.3433 | Val Loss=3.7059, Val Acc=0.3380
Train Loss=1.0782, Train Acc=0.7181 | Val Loss=2.3117, Val Acc=0.6257
Train Loss=1.1020, Train Acc=0.7149 | Val Loss=2.3334, Val Acc=0.6364
Train Loss=1.0130, Train Acc=0.7377 | Val Loss=2.2475, Val Acc=0.6321
Train Loss=1.0142, Train Acc=0.7354 | Val Loss=2.1709, Val Acc=0.6570
Train Loss=0.9587, Train Acc=0.7451 | Val Loss=2.2116, Val Acc=0.6679
Train Loss=0.9787, Train Acc=0.7470 | Val Loss=2.2652, Val Acc=0.6620
Train Loss=0.9741, Train Acc=0.7622 | Val Loss=2.2427, Val Acc=0.6601
Train Loss=0.9375, Train Acc=0.7675 | Val Loss=2.2115, Val Acc=0.6765
Train Loss=0.9762, Train Acc=0.7624 | Val Loss=2.2835, Val Acc=0.6722
Train Loss=0.9287, Train Acc=0.7725 | Val Loss=2.1228, Val Acc=0.7021
Train Loss=0.8702, Train Acc=0.7846 | Val Loss=2.1402, Val Acc=0.7045
Train Loss=0.8884, Train Acc=0.7870 | Val Loss=2.1284, Val Acc=0.6976
Train Loss=0.8297, Train Acc=0.8033 | Val Loss=2.0903, Val Acc=0.7002
Train Loss=0.8055, Train Acc=0.8023 | Val Loss=2.0989, Val Acc=0.7280
Train Loss=0.8159, Train Acc=0.8060 | Val Loss=2.1166, Val Acc=0.7213
Train Loss=0.7746, Train Acc=0.8226 | Val Loss=2.1415, Val Acc=0.7128
Train Loss=0.7762, Train Acc=0.8261 | Val Loss=2.0351, Val Acc=0.7349
Train Loss=0.7560, Train Acc=0.8311 | Val Loss=2.0005, Val Acc=0.7327
Train Loss=0.7478, Train Acc=0.8405 | Val Loss=2.0451, Val Acc=0.7429
Train Loss=0.7044, Train Acc=0.8517 | Val Loss=1.9421, Val Acc=0.7567
Train Loss=0.6902, Train Acc=0.8431 | Val Loss=2.0415, Val Acc=0.7451
Train Loss=0.7000, Train Acc=0.8549 | Val Loss=1.9471, Val Acc=0.7548
Train Loss=0.7290, Train Acc=0.8617 | Val Loss=2.0202, Val Acc=0.7437
Train Loss=0.6530, Train Acc=0.8667 | Val Loss=1.9121, Val Acc=0.7793
Train Loss=0.6368, Train Acc=0.8734 | Val Loss=1.9042, Val Acc=0.7802
Train Loss=0.6428, Train Acc=0.8787 | Val Loss=1.8773, Val Acc=0.7923
Train Loss=0.6211, Train Acc=0.8866 | Val Loss=1.9002, Val Acc=0.7795
Train Loss=0.6296, Train Acc=0.8830 | Val Loss=1.9196, Val Acc=0.7745
Train Loss=0.6199, Train Acc=0.8945 | Val Loss=2.0594, Val Acc=0.7717
Train Loss=0.5738, Train Acc=0.8981 | Val Loss=1.8590, Val Acc=0.7880
Train Loss=0.5256, Train Acc=0.9100 | Val Loss=1.8813, Val Acc=0.7887
Train Loss=0.5150, Train Acc=0.9132 | Val Loss=1.8220, Val Acc=0.8032
Train Loss=0.5633, Train Acc=0.9125 | Val Loss=1.9096, Val Acc=0.7923
Train Loss=0.5051, Train Acc=0.9117 | Val Loss=1.8009, Val Acc=0.8132
Train Loss=0.4956, Train Acc=0.9239 | Val Loss=1.7639, Val Acc=0.8201
Train Loss=0.5050, Train Acc=0.9241 | Val Loss=1.8555, Val Acc=0.7997
Train Loss=0.4914, Train Acc=0.9288 | Val Loss=1.8173, Val Acc=0.7959
Train Loss=0.4618, Train Acc=0.9366 | Val Loss=1.7882, Val Acc=0.8265
Train Loss=0.4715, Train Acc=0.9414 | Val Loss=1.7870, Val Acc=0.8179
