Train Loss=1.8020, Train Acc=0.3590 | Val Loss=1.8210, Val Acc=0.4112
Train Loss=0.2140, Train Acc=0.9975 | Val Loss=2.0898, Val Acc=0.5854
Train Loss=0.2137, Train Acc=0.9970 | Val Loss=2.1584, Val Acc=0.5730
Train Loss=0.2215, Train Acc=0.9943 | Val Loss=2.1382, Val Acc=0.5787
Train Loss=0.2583, Train Acc=0.9818 | Val Loss=2.2607, Val Acc=0.5472
Train Loss=0.2305, Train Acc=0.9905 | Val Loss=2.1322, Val Acc=0.5820
Train Loss=0.2359, Train Acc=0.9875 | Val Loss=2.1640, Val Acc=0.5787
Train Loss=0.2118, Train Acc=0.9970 | Val Loss=2.1195, Val Acc=0.5966
Train Loss=0.2063, Train Acc=0.9983 | Val Loss=2.2274, Val Acc=0.5798
Train Loss=0.2137, Train Acc=0.9946 | Val Loss=2.1134, Val Acc=0.5921
Train Loss=0.2082, Train Acc=0.9962 | Val Loss=2.1417, Val Acc=0.5809
Train Loss=0.1962, Train Acc=0.9992 | Val Loss=2.2246, Val Acc=0.5820
Train Loss=0.2561, Train Acc=0.9788 | Val Loss=2.1761, Val Acc=0.5955
Train Loss=0.2109, Train Acc=0.9946 | Val Loss=2.2017, Val Acc=0.5831
Train Loss=0.1917, Train Acc=0.9975 | Val Loss=2.1803, Val Acc=0.5978
Train Loss=0.2381, Train Acc=0.9845 | Val Loss=2.1884, Val Acc=0.6056
Train Loss=0.1929, Train Acc=0.9986 | Val Loss=2.2136, Val Acc=0.5854
Train Loss=0.1972, Train Acc=0.9979 | Val Loss=2.2128, Val Acc=0.6011
Train Loss=0.1950, Train Acc=0.9991 | Val Loss=2.2037, Val Acc=0.5888
Train Loss=0.2055, Train Acc=0.9943 | Val Loss=2.2127, Val Acc=0.5989
Train Loss=0.2116, Train Acc=0.9956 | Val Loss=2.2430, Val Acc=0.6022
Train Loss=0.2393, Train Acc=0.9858 | Val Loss=2.6791, Val Acc=0.5348
Train Loss=0.2085, Train Acc=0.9934 | Val Loss=2.1924, Val Acc=0.6034
Train Loss=0.1905, Train Acc=0.9984 | Val Loss=2.2277, Val Acc=0.6000
